example_index,risk_rank,gradient_magnitude_rank,risk_score,gradient_magnitude,high_risk
543,0.11275,0.51675,0.06207612,0.6459922,False
544,0.3195,0.74225,0.29290333,1.0355768,False
545,0.75725,0.33325,0.790167,0.45152077,True
546,0.21125,0.3805,0.1732645,0.5008194,False
547,0.853,0.8495,0.89271414,1.4133544,True
548,0.42875,0.78675,0.41396853,1.1567482,False
549,0.65525,0.60725,0.67402154,0.7558885,True
550,0.4915,0.95225,0.490004,2.509218,False
551,0.5975,0.22825,0.6111773,0.35739493,True
552,0.58425,0.074,0.5983706,0.21885663,False
553,0.96725,0.70475,0.97648954,0.94581085,True
554,0.93525,0.8655,0.95801955,1.4725066,True
555,0.91475,0.4865,0.94570774,0.6143691,True
556,0.29725,0.731,0.27023476,1.00986,False
557,0.66525,0.099,0.683789,0.24519888,True
558,0.2595,0.1685,0.22645718,0.30626202,False
559,0.807,0.318,0.84971654,0.43411934,True
560,0.97,0.7935,0.9777786,1.1785805,True
561,0.6445,0.068,0.6597707,0.21127592,True
562,0.62575,0.585,0.6408655,0.72796565,True
563,0.42475,0.05175,0.4081358,0.19250257,False
564,0.36375,0.71725,0.34575695,0.9825619,False
565,0.59175,0.417,0.60558736,0.5372412,False
566,0.9885,0.52325,0.99062485,0.6524988,True
567,0.23675,0.98,0.19693106,5.309045,False
568,0.64875,0.45275,0.66600233,0.57916975,True
569,0.584,0.986,0.5982089,7.4221363,False
570,0.87425,0.926,0.9127338,1.98909,True
571,0.54675,0.69125,0.55579615,0.91251594,False
572,0.966,0.66575,0.976155,0.8637366,True
573,0.93075,0.6855,0.9555576,0.90034133,True
574,0.422,0.60625,0.40652728,0.7546133,False
575,0.5965,0.741,0.6095167,1.0335621,True
576,0.78075,0.68925,0.81688917,0.90756744,True
577,0.35375,0.77675,0.33587778,1.1297652,False
578,0.4665,0.763,0.4585425,1.0869713,False
579,0.17425,0.86625,0.12866753,1.48039,False
580,0.736,0.6665,0.7651387,0.86521316,True
581,0.2505,0.10575,0.21314172,0.25113133,False
582,0.32325,0.544,0.29698786,0.67449415,False
583,0.612,0.33675,0.6264487,0.45562252,True
584,0.21575,0.4145,0.17768371,0.5351201,False
585,0.42,0.21925,0.4031005,0.34881273,False
586,0.50925,0.53,0.5131164,0.6592249,False
587,0.16725,0.2735,0.120710224,0.39718676,False
588,0.1505,0.03125,0.09902736,0.16243516,False
589,0.16475,0.2755,0.11803725,0.39879093,False
590,0.87875,0.53625,0.9168836,0.66615295,True
591,0.316,0.6525,0.28765097,0.8392933,False
592,0.232,0.74375,0.19315937,1.0389525,False
593,0.257,0.91925,0.22308499,1.9043761,False
594,0.89975,0.81575,0.9347694,1.2473091,True
595,0.92525,0.661,0.9523134,0.8555922,True
596,0.8575,0.438,0.8973858,0.563998,True
597,0.65775,0.6745,0.6774293,0.8803309,True
598,0.61375,0.0725,0.62844765,0.21695445,True
599,0.497,0.642,0.49660903,0.81979144,False
600,0.3175,0.37175,0.29072878,0.49318498,False
601,0.2045,0.64375,0.16569124,0.822269,False
602,0.17975,0.62425,0.13286953,0.7858744,False
603,0.163,0.905,0.115785375,1.75578,False
604,0.18725,0.84875,0.141988,1.4113879,False
605,0.42975,0.997,0.41568398,12.17754,False
606,0.98575,0.03475,0.98883975,0.16707818,True
607,0.598,0.3865,0.61214346,0.50953496,True
608,0.486,0.48125,0.4834005,0.60793173,False
609,0.55675,0.3005,0.5685626,0.41945222,False
610,0.54425,0.20375,0.5533322,0.33596104,False
611,0.90625,0.919,0.94066423,1.9037414,True
612,0.29925,0.02475,0.27180886,0.15448074,False
613,0.11775,0.74825,0.067148186,1.05064,False
614,0.85075,0.1585,0.89116293,0.29945576,True
615,0.1285,0.0095,0.07728865,0.12864105,False
616,0.07525,0.10175,0.028622773,0.24716535,False
617,0.05375,0.32125,0.0140461745,0.4377769,False
618,0.06975,0.93925,0.023809062,2.2001429,False
619,0.8305,0.16075,0.8757545,0.3004589,True
620,0.763,0.41,0.79782,0.5316215,True
621,0.52875,0.15525,0.537097,0.29713726,False
622,0.3925,0.22125,0.36984858,0.3496506,False
623,0.16275,0.5475,0.115370736,0.6810484,False
624,0.1335,0.05225,0.082521506,0.19314452,False
625,0.1115,0.458,0.060809802,0.5846869,False
626,0.10325,0.762,0.052081704,1.0847265,False
627,0.10775,0.20825,0.05863745,0.33937228,False
628,0.396,0.7795,0.3727824,1.1368177,False
629,0.61625,0.836,0.6314531,1.3461238,True
630,0.205,0.86125,0.16654216,1.4570494,False
631,0.02275,0.411,0.0009208874,0.5322169,False
632,0.0095,0.7315,6.8055226e-05,1.0111612,False
633,0.0125,0.50525,0.000112551126,0.6331525,False
634,0.8445,0.885,0.8867539,1.6033945,True
635,0.45625,0.4455,0.44876778,0.57234824,False
636,0.34875,0.69475,0.3283046,0.92259693,False
637,0.98775,0.902,0.9899584,1.7269567,True
638,0.38675,0.683,0.36515397,0.89490604,False
639,0.5125,0.346,0.51807433,0.46375772,False
640,0.58325,0.4305,0.5975947,0.55274886,False
641,0.493,0.72575,0.49203596,0.9997582,False
642,0.331,0.30725,0.30646798,0.42501,False
643,0.359,0.3315,0.34175548,0.45022792,False
644,0.297,0.49625,0.26964802,0.62495625,False
645,0.344,0.75175,0.320623,1.0578561,False
646,0.90725,0.28525,0.9411602,0.40700775,True
647,0.66775,0.68825,0.68723726,0.9049251,True
648,0.2025,0.8015,0.16274479,1.2029643,False
649,0.25625,0.84175,0.22254045,1.3779901,False
650,0.24175,0.93125,0.2039092,2.0802429,False
651,0.17275,0.7585,0.12760423,1.0783612,False
652,0.13975,0.835,0.087413445,1.3386884,False
653,0.18225,0.8285,0.1359756,1.3080451,False
654,0.77625,0.978,0.81191856,4.4481554,True
655,0.6175,0.08875,0.6328276,0.23494665,True
656,0.94875,0.884,0.96614707,1.5964204,True
657,0.704,0.6025,0.72601706,0.7492532,True
658,0.30225,0.97075,0.27474502,3.4750931,False
659,0.03625,0.0765,0.004877728,0.22290799,False
660,0.02825,0.86225,0.0020798068,1.4602858,False
661,0.8155,0.25575,0.85804677,0.38235068,True
662,0.555,0.37625,0.5665885,0.49640012,False
663,0.683,0.4295,0.7034663,0.55217594,True
664,0.33875,0.28125,0.3146265,0.40426916,False
665,0.55725,0.17375,0.56955147,0.31137618,False
666,0.31525,0.5225,0.2873317,0.6513687,False
667,0.187,0.07525,0.14138974,0.22002287,False
668,0.1885,0.25325,0.14451723,0.38025996,False
669,0.253,0.49575,0.21760106,0.62385976,False
670,0.279,0.1165,0.24836968,0.26050887,False
671,0.292,0.27875,0.2647831,0.40152502,False
672,0.293,0.7725,0.2655148,1.1164881,False
673,0.326,0.64425,0.30047578,0.8234925,False
674,0.2865,0.222,0.2573353,0.35029608,False
675,0.34175,0.254,0.31820643,0.38130832,False
676,0.2345,0.11475,0.194751,0.25834528,False
677,0.27825,0.88325,0.24787146,1.594288,False
678,0.58,0.05275,0.59482807,0.19394405,False
679,0.2565,0.1385,0.22254623,0.28468734,False
680,0.3335,0.3665,0.30855173,0.48903814,False
681,0.14325,0.24875,0.09144039,0.37548128,False
682,0.0865,0.05825,0.036862906,0.1999952,False
683,0.06725,0.17325,0.022438906,0.31105563,False
684,0.0185,0.22025,0.00057096017,0.34928483,False
685,0.69075,0.49075,0.71410686,0.61863285,True
686,0.31025,0.519,0.28382185,0.6490427,False
687,0.28125,0.17975,0.25161117,0.31595317,False
688,0.252,0.3225,0.21662144,0.4400505,False
689,0.24775,0.5855,0.21060169,0.7281592,False
690,0.234,0.28,0.19455317,0.4023722,False
691,0.79125,0.19475,0.8292688,0.32910872,True
692,0.99725,0.0775,0.9973091,0.22376984,True
693,0.4445,0.36625,0.43477184,0.48896033,False
694,0.65425,0.43025,0.67290944,0.5526883,True
695,0.16425,0.67875,0.11730195,0.88874537,False
696,0.495,0.49525,0.49408138,0.6228128,False
697,0.85025,0.28025,0.890872,0.40245175,True
698,0.09225,0.41175,0.041159503,0.53265905,False
699,0.083,0.0995,0.03445944,0.24574625,False
700,0.131,0.44175,0.07916604,0.56875885,False
701,0.56,0.34725,0.57463616,0.46762562,False
702,0.63175,0.781,0.64586526,1.1400491,True
703,0.5555,0.60225,0.56773543,0.74859166,False
704,0.4505,0.816,0.44125548,1.2505108,False
705,0.315,0.93375,0.28732502,2.1260304,False
706,0.63975,0.4375,0.6530257,0.5632324,True
707,0.39225,0.19675,0.36945462,0.33027595,False
708,0.09375,0.175,0.042921674,0.31213644,False
709,0.42625,0.31075,0.4087801,0.42739514,False
710,0.10425,0.401,0.0531223,0.52313846,False
711,0.5595,0.64675,0.57446665,0.8275924,False
712,0.1905,0.87225,0.14831343,1.5161791,False
713,0.8255,0.5315,0.870073,0.6602156,True
714,0.9955,0.6155,0.99590963,0.76901114,True
715,0.17325,0.8405,0.12809542,1.3680243,False
716,0.0385,0.4055,0.0057168044,0.52747256,False
717,0.08925,0.0345,0.039165404,0.16705774,False
718,0.157,0.09325,0.1055358,0.24027239,False
719,0.07175,0.4345,0.02519369,0.5581628,False
720,0.06225,0.2305,0.019262943,0.35925332,False
721,0.06475,0.817,0.02075078,1.2553788,False
722,0.059,0.34425,0.017462242,0.46163636,False
723,0.32775,0.744,0.30360144,1.0395839,False
724,0.1645,0.8915,0.1176879,1.6372607,False
725,0.188,0.8305,0.14347242,1.3143227,False
726,0.12325,0.03225,0.07376006,0.16381541,False
727,0.40475,0.81275,0.3828238,1.2360902,False
728,0.79025,0.525,0.8280069,0.6546491,True
729,0.788,0.84675,0.8261777,1.4000944,True
730,0.589,0.37575,0.60331863,0.49625286,False
731,0.82375,0.28925,0.8675338,0.4108626,True
732,0.391,0.4515,0.3687925,0.5781441,False
733,0.97875,0.11175,0.9844189,0.2564708,True
734,0.08075,0.4915,0.0330594,0.61884856,False
735,0.571,0.16425,0.58620954,0.30325776,False
736,0.1965,0.886,0.15560512,1.609298,False
737,0.58225,0.59875,0.5963803,0.74342006,False
738,0.30775,0.6635,0.28099525,0.8608567,False
739,0.2135,0.513,0.17559725,0.64116096,False
740,0.34425,0.74975,0.32113537,1.0542784,False
741,0.6665,0.602,0.68585855,0.74774957,True
742,0.5485,0.83975,0.557678,1.3642062,False
743,0.35175,0.97,0.33259106,3.4137647,False
744,0.98825,0.5065,0.99036884,0.6345567,True
745,0.847,0.3275,0.8874005,0.44469383,True
746,0.556,0.54425,0.5677899,0.6754282,False
747,0.4775,0.5295,0.47415122,0.6591004,False
748,0.1095,0.3965,0.05981319,0.5187464,False
749,0.0105,0.15875,7.683142e-05,0.29980826,False
750,0.84675,0.61875,0.8873989,0.7780546,True
751,0.905,0.674,0.93961495,0.87898153,True
752,0.849,0.81075,0.88932896,1.2310035,True
753,0.73525,0.46775,0.76438075,0.59426785,True
754,0.55575,0.1445,0.56778854,0.2898478,False
755,0.33375,0.3845,0.30861253,0.5060838,False
756,0.2355,0.72425,0.19527635,0.9952648,False
757,0.3935,0.08975,0.370576,0.2367819,False
758,0.786,0.0315,0.8235849,0.16301148,True
759,0.4465,0.5715,0.43681505,0.7123819,False
760,0.771,0.2525,0.80630237,0.37935096,True
761,0.16575,0.09525,0.119533464,0.24138941,False
762,0.14675,0.10025,0.095343865,0.24627228,False
763,0.101,0.32275,0.04995207,0.44016328,False
764,0.148,0.00375,0.09618408,0.09623294,False
765,0.7665,0.57675,0.80159587,0.7177266,True
766,0.53825,0.878,0.5477899,1.5541443,False
767,0.98325,0.50725,0.98645145,0.63515455,True
768,0.45875,0.81975,0.45052606,1.266301,False
769,0.4795,0.748,0.4775878,1.0506195,False
770,0.244,0.95525,0.20705916,2.5943778,False
771,0.85575,0.9555,0.89525145,2.597589,True
772,0.8905,0.84125,0.92682004,1.3711284,True
773,0.8645,0.404,0.90379155,0.52503085,True
774,0.414,0.04075,0.39348412,0.17829534,False
775,0.23625,0.129,0.19626625,0.2775871,False
776,0.464,0.874,0.45572302,1.5312555,False
777,0.96875,0.811,0.9770457,1.231467,True
778,0.93675,0.566,0.95966554,0.7037689,True
779,0.09075,0.362,0.040296137,0.48553583,False
780,0.10725,0.88675,0.05706801,1.6116732,False
781,0.92775,0.7595,0.95335764,1.0805937,True
782,0.94725,0.69525,0.96529466,0.92310876,True
783,0.26025,0.804,0.2278032,1.2100599,False
784,0.31425,0.2725,0.28695595,0.39629135,False
785,0.861,0.14175,0.9010475,0.28835574,True
786,0.9385,0.00975,0.96037835,0.12869449,True
787,0.1125,0.514,0.061538115,0.6425491,False
788,0.0915,0.67775,0.040607236,0.8867748,False
789,0.797,0.953,0.8385737,2.5273898,True
790,0.429,0.97475,0.41480064,4.119659,False
791,0.64425,0.363,0.6590108,0.48650897,True
792,0.49975,0.10775,0.49965426,0.25254944,False
793,0.6055,0.174,0.6183377,0.31140813,True
794,0.651,0.1135,0.66805065,0.25765195,True
795,0.4385,0.55425,0.42820126,0.69090235,False
796,0.4005,0.541,0.37686917,0.6708105,False
797,0.03575,0.22875,0.004586573,0.35750806,False
798,0.0035,0.2095,6.3973016e-07,0.3398765,False
799,0.468,0.82975,0.45970395,1.3103155,False
800,0.20225,0.96525,0.16272177,3.031592,False
801,0.71375,0.78375,0.7389265,1.1466014,True
802,0.60175,0.69875,0.6148157,0.92992634,True
803,0.0875,0.48225,0.03762606,0.6094942,False
804,0.1765,0.188,0.13020393,0.32202977,False
805,0.4085,0.681,0.3870176,0.8919244,False
806,0.0155,0.0335,0.00043022653,0.16668901,False
807,0.01225,0.507,9.042607e-05,0.63505894,False
808,0.013,0.33475,0.00012798113,0.45316178,False
809,0.016,0.78575,0.0004565893,1.1558286,False
810,0.87775,0.77475,0.9162507,1.1219486,True
811,0.5475,0.32725,0.55629766,0.4438644,False
812,0.7445,0.1895,0.7773797,0.3231971,True
813,0.27525,0.20075,0.2450176,0.33338007,False
814,0.372,0.18725,0.35341987,0.32170388,False
815,0.8805,0.68375,0.91838354,0.89799803,True
816,0.748,0.00775,0.7812189,0.12268603,True
817,0.6235,0.4595,0.6387344,0.58605915,True
818,0.654,0.1655,0.67247385,0.30465552,True
819,0.74975,0.04525,0.78265435,0.18301155,True
820,0.58625,0.02075,0.59987414,0.15086235,False
821,0.9495,0.23225,0.9663063,0.361472,True
822,0.701,0.00175,0.72399217,0.08333923,True
823,0.373,0.54725,0.3536622,0.680622,False
824,0.8845,0.6845,0.9210572,0.89951646,True
825,0.0525,0.85925,0.012729666,1.4474189,False
826,0.743,0.76125,0.77362204,1.084202,True
827,0.45425,0.84025,0.445724,1.367741,False
828,0.35675,0.79675,0.33895236,1.1875737,False
829,0.2225,0.631,0.1839352,0.7977532,False
830,0.793,0.1925,0.8322306,0.32624912,True
831,0.26675,0.55625,0.23530705,0.69290525,False
832,0.0395,0.295,0.005947088,0.41622496,False
833,0.02725,0.33375,0.0017754962,0.45212853,False
834,0.031,0.46075,0.0030486265,0.5871062,False
835,0.03175,0.084,0.0032603766,0.2303921,False
836,0.943,0.849,0.9625977,1.4118197,True
837,0.69525,0.486,0.7192185,0.6133409,True
838,0.984,0.88475,0.9871806,1.6023338,True
839,0.981,0.391,0.9855321,0.5125306,True
840,0.408,0.8055,0.38657355,1.2160594,False
841,0.932,0.67075,0.9562492,0.87313884,True
842,0.65325,0.07975,0.67124355,0.22514789,True
843,0.69575,0.0985,0.71935093,0.24484639,True
844,0.74775,0.49425,0.7809356,0.6221679,True
845,0.34825,0.359,0.32801625,0.4830156,False
846,0.04025,0.386,0.0064553646,0.5086116,False
847,0.90425,0.9235,0.938766,1.9618915,True
848,0.9195,0.94575,0.9492174,2.2908065,True
849,0.77325,0.9375,0.8087701,2.1829252,True
850,0.7285,0.90475,0.75721234,1.7515119,True
851,0.33575,0.21475,0.31047273,0.34537876,False
852,0.54475,0.52175,0.5539759,0.6506213,False
853,0.18375,0.9335,0.13761586,2.1245296,False
854,0.63225,0.805,0.64606935,1.2136372,True
855,0.33325,0.249,0.30839393,0.375523,False
856,0.89375,0.79075,0.92978716,1.1683472,True
857,0.673,0.2855,0.69276536,0.40705684,True
858,0.7455,0.27075,0.7783464,0.39505738,True
859,0.094,0.5375,0.042992465,0.6674297,False
860,0.15775,0.66375,0.10611939,0.86086124,False
861,0.3805,0.3055,0.35973644,0.42400968,False
862,0.178,0.54775,0.13074759,0.68192333,False
863,0.2475,0.52225,0.2104396,0.65121543,False
864,0.6075,0.151,0.62149906,0.29415366,True
865,0.4685,0.83225,0.46029732,1.3260068,False
866,0.833,0.6375,0.8772935,0.8105418,True
867,0.46725,0.8845,0.45893785,1.6016854,False
868,0.60875,0.66525,0.623756,0.86274797,True
869,0.18925,0.95,0.14623593,2.4469683,False
870,0.9655,0.65025,0.97572315,0.8356525,True
871,0.19475,0.0755,0.15431209,0.22020689,False
872,0.996,0.0155,0.9962889,0.14001471,True
873,0.72175,0.07375,0.7493574,0.21866135,True
874,0.5415,0.16525,0.5506954,0.30463704,False
875,0.49175,0.193,0.49032056,0.32744947,False
876,0.448,0.90925,0.43864903,1.7913036,False
877,0.98925,0.77125,0.9909568,1.1071974,True
878,0.85975,0.32575,0.8996173,0.4422682,True
879,0.5195,0.0195,0.5249926,0.14948072,False
880,0.3795,0.68125,0.35918313,0.8924316,False
881,0.23525,0.2505,0.19503696,0.37781096,False
882,0.58575,0.20175,0.59985876,0.33384582,False
883,0.738,0.785,0.7671098,1.1522467,True
884,0.56475,0.7605,0.5808646,1.0832232,False
885,0.878,0.85975,0.9167652,1.4500287,True
886,0.3705,0.70225,0.35243914,0.93915504,False
887,0.265,0.6395,0.23319972,0.81251156,False
888,0.202,0.15375,0.16253136,0.2960907,False
889,0.0665,0.1955,0.02183048,0.32942167,False
890,0.085,0.73025,0.03579322,1.0092291,False
891,0.3115,0.60575,0.28450078,0.75438255,False
892,0.50225,0.99425,0.50487864,10.504772,False
893,0.97025,0.67825,0.97800744,0.88810223,True
894,0.66725,0.29,0.68675745,0.4112666,True
895,0.942,0.34175,0.9620516,0.4600611,True
896,0.68825,0.7395,0.71089846,1.0317962,True
897,0.625,0.29475,0.64034086,0.4159212,True
898,0.28025,0.82825,0.25009838,1.3063422,False
899,0.9625,0.80775,0.97441894,1.2219142,True
900,0.73775,0.58275,0.7671027,0.725113,True
901,0.522,0.31925,0.5280665,0.4353749,False
902,0.5995,0.1365,0.61343104,0.2829839,True
903,0.68875,0.65875,0.71105707,0.8516803,True
904,0.551,0.89875,0.562452,1.7065047,False
905,0.946,0.67125,0.96449196,0.8738373,True
906,0.8625,0.991,0.90249634,9.632559,True
907,0.379,0.1105,0.35822982,0.2559911,False
908,0.99275,0.26475,0.99333006,0.3889427,True
909,0.3955,0.23125,0.3722556,0.35998338,False
910,0.15975,0.18625,0.10856463,0.3208695,False
911,0.14925,0.3455,0.09785839,0.4635758,False
912,0.078,0.4435,0.030711532,0.57044023,False
913,0.089,0.3175,0.038865633,0.43379384,False
914,0.98275,0.92925,0.98638946,2.0616865,True
915,0.6725,0.706,0.69205296,0.95119774,True
916,0.6165,0.8875,0.63215464,1.6149298,True
917,0.77375,0.758,0.8091869,1.0747961,True
918,0.528,0.4625,0.53653646,0.5883076,False
919,0.885,0.89575,0.92119676,1.6863092,True
920,0.6715,0.38775,0.6915406,0.51037824,True
921,0.78875,0.77,0.82631576,1.1019166,True
922,0.342,0.352,0.31822202,0.47415006,False
923,0.39075,0.52825,0.36874074,0.6578384,False
924,0.48975,0.072,0.48664135,0.21614327,False
925,0.73625,0.159,0.7651842,0.2998979,True
926,0.50675,0.205,0.50950646,0.33651724,False
927,0.68125,0.018,0.7016345,0.14574222,True
928,0.2395,0.69925,0.20125698,0.9307463,False
929,0.22125,0.53025,0.18206285,0.6592398,False
930,0.2235,0.4065,0.18459228,0.52845556,False
931,0.99175,0.38525,0.9928542,0.50727475,True
932,0.8095,0.79225,0.8529578,1.1741083,True
933,0.597,0.4845,0.6098336,0.6120313,True
934,0.44925,0.11,0.4404763,0.25563595,False
935,0.992,0.599,0.99298763,0.7436978,True
936,0.72475,0.80075,0.7550171,1.1994151,True
937,0.3435,0.86375,0.31934294,1.4636968,False
938,0.46875,0.5035,0.46080324,0.6316199,False
939,0.3455,0.36875,0.32375106,0.49125165,False
940,0.77425,0.36925,0.8102371,0.49134886,True
941,0.7195,0.34975,0.7468577,0.4721172,True
942,0.67325,0.7075,0.6931966,0.95492965,True
943,0.9,0.72975,0.93496007,1.0071809,True
944,0.4875,0.0405,0.48434028,0.17623231,False
945,0.84325,0.85,0.8862624,1.4148022,True
946,0.78925,0.2825,0.82721645,0.404567,True
947,0.46,0.70275,0.45229256,0.9410289,False
948,0.49325,0.868,0.49211502,1.4890773,False
949,0.9115,0.1145,0.94387865,0.25830755,True
950,0.29,0.7285,0.26073626,1.004992,False
951,0.161,0.7275,0.11269567,1.0027469,False
952,0.66225,0.623,0.68208814,0.7837241,True
953,0.5165,0.929,0.5219808,2.0439954,False
954,0.32675,0.552,0.3028907,0.68703604,False
955,0.29675,0.58675,0.26920727,0.7290263,False
956,0.295,0.515,0.26803985,0.64350367,False
957,0.22225,0.63325,0.18326698,0.80102545,False
958,0.6625,0.94875,0.6826636,2.3754573,True
959,0.392,0.98475,0.3692877,6.531468,False
960,0.18825,0.3635,0.14387874,0.48732698,False
961,0.08575,0.1475,0.036403503,0.29141036,False
962,0.03075,0.555,0.0027934297,0.69180834,False
963,0.0265,0.14425,0.0017155623,0.28982383,False
964,0.37,0.9725,0.35216567,3.7689857,False
965,0.543,0.667,0.5523841,0.8657938,False
966,0.49225,0.9605,0.49088824,2.8427258,False
967,0.88675,0.97775,0.9225784,4.3816085,True
968,0.65125,0.40975,0.6681107,0.53142166,True
969,0.6265,0.45975,0.6419477,0.58609533,True
970,0.533,0.291,0.540147,0.41286793,False
971,0.106,0.8275,0.055201206,1.3028595,False
972,0.07225,0.265,0.025429422,0.38896558,False
973,0.538,0.46475,0.54762655,0.5901329,False
974,0.273,0.71525,0.24201009,0.9774261,False
975,0.30125,0.17475,0.27367538,0.31204423,False
976,0.111,0.51975,0.060608618,0.6494703,False
977,0.12275,0.325,0.072631024,0.44188586,False
978,0.52625,0.33075,0.5329997,0.44915882,False
979,0.0905,0.15975,0.040213253,0.30014196,False
980,0.66575,0.416,0.68447435,0.53650725,True
981,0.25175,0.1275,0.21600026,0.2747941,False
982,0.75025,0.793,0.78331083,1.1774986,True
983,0.27075,0.38025,0.24060056,0.5004278,False
984,0.133,0.3725,0.0811391,0.4940749,False
985,0.14775,0.94525,0.09584744,2.285972,False
986,0.9945,0.7565,0.994859,1.0716927,True
987,0.63025,0.049,0.6444888,0.18964691,True
988,0.5005,0.15725,0.50030696,0.29920566,False
989,0.38775,0.168,0.3658049,0.3059631,False
990,0.41025,0.092,0.38992852,0.23878968,False
991,0.78175,0.673,0.8179399,0.87607616,True
992,0.2405,0.96125,0.20261611,2.8522925,False
993,0.24875,0.984,0.21189265,6.34932,False
994,0.86325,0.713,0.9032688,0.96753913,True
995,0.8435,0.30975,0.88627607,0.4271383,True
996,0.608,0.5735,0.6227963,0.7141757,True
997,0.3575,0.0035,0.33960927,0.09464767,False
998,0.40825,0.62075,0.3868226,0.78119534,False
999,0.21825,0.626,0.18034707,0.7883766,False
